picture|significant_events|wiki_population|wiki_male|wiki_female|elevation|area|postalcode|munid|ine_mun_code|native_label|demonym|located_in|next_to_sea|itemLabel|pictures|name|lat|long|qid|village_id|Entity|QRank
http://commons.wikimedia.org/wiki/Special:FilePath/Pr%C3%A1danos%20campos.jpg||185.0|102|89|927|21.32|34486|http://www.wikidata.org/entity/Q55269|34139|||http://www.wikidata.org/entity/Q55269||Prádanos de Ojeda|http://commons.wikimedia.org/wiki/Special:FilePath/Pr%C3%A1danos%20campos.jpg|Prádanos de Ojeda|42.682222222|-4.347777777|Q1919141|Prádanos de Ojeda;34139;34486|Q1919141|2175.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n%2C%20Valle%20de%20Cerrato%2002.jpg||88.0|53|37|815|38|34209|http://www.wikidata.org/entity/Q55269|34196|||http://www.wikidata.org/entity/Q55269||Valle de Cerrato|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n%2C%20Valle%20de%20Cerrato%2002.jpg|Valle de Cerrato|41.879722222|-4.361944444|Q1919153|Valle de Cerrato;34196;34209|Q1919153|1777.0
http://commons.wikimedia.org/wiki/Special:FilePath/Villalba%20de%20Guardo.jpg||191.0|101|86|1133|34|34889|http://www.wikidata.org/entity/Q55269|34214|||http://www.wikidata.org/entity/Q55269||Villalba de Guardo|http://commons.wikimedia.org/wiki/Special:FilePath/Villalba%20de%20Guardo.jpg|Villalba de Guardo|42.722222222|-4.822222222|Q1919165|Villalba de Guardo;34214;34889|Q1919165|1485.0
http://commons.wikimedia.org/wiki/Special:FilePath/Villamartin%20de%20Campos-PM%2018068.jpg||187.0|100|76|750|36|34170|http://www.wikidata.org/entity/Q55269|34220|||http://www.wikidata.org/entity/Q55269||Villamartín de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Villamartin%20de%20Campos-PM%2018068.jpg|Villamartín de Campos|42.015|-4.663611111|Q1919177|Villamartín de Campos;34220;34170|Q1919177|2065.0
http://commons.wikimedia.org/wiki/Special:FilePath/Benissoda.%20Esgl%C3%A9sia%20de%20la%20Nativitat%20de%20la%20Mare%20de%20D%C3%A9u.%20Ajuntament%202.jpg||441.0|238|192|319|4|46869|http://www.wikidata.org/entity/Q2300654|46068||Benissodà, benissodana|http://www.wikidata.org/entity/Q2300654||Benissoda|http://commons.wikimedia.org/wiki/Special:FilePath/Benissoda.%20Esgl%C3%A9sia%20de%20la%20Nativitat%20de%20la%20Mare%20de%20D%C3%A9u.%20Ajuntament%202.jpg|Benissoda|38.8325|-0.530833333|Q1919227|Benissoda;46068;46869|Q1919227|2311.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20La%20Alquer%C3%ADa%20de%20la%20Contesa%2001.jpg||1481.0|716|760|16|2.15|46715|http://www.wikidata.org/entity/Q1520549|46037||Alquerià, alqueriana|http://www.wikidata.org/entity/Q1520549||L'Alqueria de la Comtessa|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20La%20Alquer%C3%ADa%20de%20la%20Contesa%2001.jpg|L'Alqueria de la Comtessa|38.9365133|-0.1535701|Q1919237|L'Alqueria de la Comtessa;46037;46715|Q1919237|4436.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Olombrada.jpg||519.0|288|248|866|66.51|40220|http://www.wikidata.org/entity/Q55283|40149|Olombrada||http://www.wikidata.org/entity/Q55283||Olombrada|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Olombrada.jpg|Olombrada|41.416666666|-4.158333333|Q1919249|Olombrada;40149;40220|Q1919249|2921.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ituero%20y%20Lama%2004%20by-dpc.jpg||397.0|201|177|1004|13|40151|http://www.wikidata.org/entity/Q55283|40104|||http://www.wikidata.org/entity/Q55283||Ituero y Lama|http://commons.wikimedia.org/wiki/Special:FilePath/Ituero%20y%20Lama%2004%20by-dpc.jpg|Ituero y Lama|40.800555555|-4.378333333|Q1919261|Ituero y Lama;40104;40151|Q1919261|3796.0
http://commons.wikimedia.org/wiki/Special:FilePath/Valtiendas.JPG||79.0|51|37|912|38|40314|http://www.wikidata.org/entity/Q55283|40215|Valtiendas||http://www.wikidata.org/entity/Q55283||Valtiendas|http://commons.wikimedia.org/wiki/Special:FilePath/Valtiendas.JPG|Valtiendas|41.478333333|-3.917222222|Q1919269|Valtiendas;40215;40314|Q1919269|2072.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alg%C3%ADmia.%20Vista%201.JPG||1079.0|507|504|183|14.4|46148|http://www.wikidata.org/entity/Q925790|46030||Algimià, algimiana|http://www.wikidata.org/entity/Q925790||Algímia d'Alfara|http://commons.wikimedia.org/wiki/Special:FilePath/Alg%C3%ADmia.%20Vista%201.JPG|Algímia d'Alfara|39.753055555|-0.361666666|Q1919278|Algímia d'Alfara;46030;46148|Q1919278|14145.0
http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20general%20de%20Yanguas%20de%20Eresma%20%28Segovia%29.jpg||126.0|66|62|897|24.28|40493|http://www.wikidata.org/entity/Q55283|40231|||http://www.wikidata.org/entity/Q55283||Yanguas de Eresma|http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20general%20de%20Yanguas%20de%20Eresma%20%28Segovia%29.jpg|Yanguas de Eresma|41.0725|-4.24|Q1919288|Yanguas de Eresma;40231;40493|Q1919288|1833.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ermita%20Santo%20Cristo%20Domingo%20Garc%C3%ADa.JPG||32.0|16|9|903|17.76|40495|http://www.wikidata.org/entity/Q55283|40068|||http://www.wikidata.org/entity/Q55283||Domingo García|http://commons.wikimedia.org/wiki/Special:FilePath/Ermita%20Santo%20Cristo%20Domingo%20Garc%C3%ADa.JPG|Domingo García|41.115555555|-4.378888888|Q1919296|Domingo García;40068;40495|Q1919296|2335.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Benicolet%2003.jpg||587.0|283|286|241|11.3|46838|http://www.wikidata.org/entity/Q2300654|46057||Benicoletà, benicoletana|http://www.wikidata.org/entity/Q2300654||Benicolet|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Benicolet%2003.jpg|Benicolet|38.919444444|-0.346111111|Q1919305|Benicolet;46057;46838|Q1919305|3470.0
http://commons.wikimedia.org/wiki/Special:FilePath/Calles%20vista.JPG||368.0|204|151|351|64.5|46175|http://www.wikidata.org/entity/Q54939,http://www.wikidata.org/entity/Q1421124|46079||Callesà, callesana|http://www.wikidata.org/entity/Q54939,http://www.wikidata.org/entity/Q1421124||Calles|http://commons.wikimedia.org/wiki/Special:FilePath/Calles%20vista.JPG|Calles|39.7255641|-0.9738468|Q1919313|Calles;46079;46175|Q1919313|9964.0
http://commons.wikimedia.org/wiki/Special:FilePath/IgSPedro%20Benifai%C3%B3.jpg||11967.0|5928|6034|35|20.1|46450|http://www.wikidata.org/entity/Q2247626|46060||benifaioner|http://www.wikidata.org/entity/Q2247626||Benifaió|http://commons.wikimedia.org/wiki/Special:FilePath/IgSPedro%20Benifai%C3%B3.jpg|Benifaió|39.2854089|-0.426264|Q1919317|Benifaió;46060;46450|Q1919317|12690.0
http://commons.wikimedia.org/wiki/Special:FilePath/Benimuslem%202016.%2001.JPG||653.0|352|301|44|4.2|46611|http://www.wikidata.org/entity/Q2247626|46064||Benimusler, benimuslera|http://www.wikidata.org/entity/Q2247626||Benimuslem|http://commons.wikimedia.org/wiki/Special:FilePath/Benimuslem%202016.%2001.JPG|Benimuslem|39.130555555|-0.493333333|Q1919328|Benimuslem;46064;46611|Q1919328|3411.0
http://commons.wikimedia.org/wiki/Special:FilePath/DesdePuenteViejo3.JPG||188.0|98|102|852|21.63|40445|http://www.wikidata.org/entity/Q55283|40106|||http://www.wikidata.org/entity/Q55283||Juarros de Voltoya|http://commons.wikimedia.org/wiki/Special:FilePath/DesdePuenteViejo3.JPG|Juarros de Voltoya|41.030555555|-4.518888888|Q1919336|Juarros de Voltoya;40106;40445|Q1919336|2392.0
http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Zarzuela%20del%20Pinar.jpg||421.0|220|209|893|17.76|40293|http://www.wikidata.org/entity/Q55283|40234|||http://www.wikidata.org/entity/Q55283||Zarzuela del Pinar|http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Zarzuela%20del%20Pinar.jpg|Zarzuela del Pinar|41.260277777|-4.184444444|Q1919344|Zarzuela del Pinar;40234;40293|Q1919344|1977.0
http://commons.wikimedia.org/wiki/Special:FilePath/Fuentidue%C3%B1a%20vista.JPG||132.0|86|61|862|50.55|40357|http://www.wikidata.org/entity/Q55283|40092|||http://www.wikidata.org/entity/Q55283||Fuentidueña|http://commons.wikimedia.org/wiki/Special:FilePath/Fuentidue%C3%B1a%20vista.JPG|Fuentidueña|41.442222222|-3.98|Q1919353|Fuentidueña;40092;40357|Q1919353|8840.0
http://commons.wikimedia.org/wiki/Special:FilePath/Villaluenga%20de%20la%20Vega%20005.jpg||566.0|340|255|916|26.31|34111|http://www.wikidata.org/entity/Q55269|34218|||http://www.wikidata.org/entity/Q55269||Villaluenga de la Vega|http://commons.wikimedia.org/wiki/Special:FilePath/Villaluenga%20de%20la%20Vega%20005.jpg|Villaluenga de la Vega|42.523888888|-4.765277777|Q1919363|Villaluenga de la Vega;34218;34111|Q1919363|1549.0
http://commons.wikimedia.org/wiki/Special:FilePath/Monzon%20de%20Campos%20-%20006%20%2839299858320%29.jpg||596.0|309|283|750|45|34410|http://www.wikidata.org/entity/Q55269|34108|||http://www.wikidata.org/entity/Q55269||Monzón de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Monzon%20de%20Campos%20-%20006%20%2839299858320%29.jpg|Monzón de Campos|42.116666666|-4.494444444|Q1919373|Monzón de Campos;34108;34410|Q1919373|5984.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n%2C%20La%20Vid%20de%20Ojeda%2003.jpg||88.0|57|37|870|20|34485|http://www.wikidata.org/entity/Q55269|34093|||http://www.wikidata.org/entity/Q55269||La Vid de Ojeda|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n%2C%20La%20Vid%20de%20Ojeda%2003.jpg|La Vid de Ojeda|42.660833333|-4.383055555|Q1919374|La Vid de Ojeda;34093;34485|Q1919374|1002.0
http://commons.wikimedia.org/wiki/Special:FilePath/Herrera%20de%20Valdeca%C3%B1as%20-%20004%20%2838627636906%29.jpg||154.0|90|71|829|27.56|34259|http://www.wikidata.org/entity/Q55269|34084|||http://www.wikidata.org/entity/Q55269||Herrera de Valdecañas|http://commons.wikimedia.org/wiki/Special:FilePath/Herrera%20de%20Valdeca%C3%B1as%20-%20004%20%2838627636906%29.jpg|Herrera de Valdecañas|42.05|-4.2|Q1919384|Herrera de Valdecañas;34084;34259|Q1919384|2146.0
http://commons.wikimedia.org/wiki/Special:FilePath/Pedraza%20de%20Campos.jpg||74.0|41|41|750|32.38|34170|http://www.wikidata.org/entity/Q55269|34125|||http://www.wikidata.org/entity/Q55269||Pedraza de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Pedraza%20de%20Campos.jpg|Pedraza de Campos|41.983888888|-4.734722222|Q1919394|Pedraza de Campos;34125;34170|Q1919394|1343.0
http://commons.wikimedia.org/wiki/Special:FilePath/Quintana%20del%20Puente%20294.JPG||290.0|143|120|769|11.52|34250|http://www.wikidata.org/entity/Q55269|34141|||http://www.wikidata.org/entity/Q55269||Quintana del Puente|http://commons.wikimedia.org/wiki/Special:FilePath/Quintana%20del%20Puente%20294.JPG|Quintana del Puente|42.083611111|-4.206388888|Q1919402|Quintana del Puente;34141;34250|Q1919402|3412.0
http://commons.wikimedia.org/wiki/Special:FilePath/Cevico%20Navero%20vistas.jpg||186.0|110|84|823|44|34247|http://www.wikidata.org/entity/Q2382863|34058|||http://www.wikidata.org/entity/Q2382863||Cevico Navero|http://commons.wikimedia.org/wiki/Special:FilePath/Cevico%20Navero%20vistas.jpg|Cevico Navero|41.861111111|-4.184166666|Q1919414|Cevico Navero;34058;34247|Q1919414|2802.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santiago%20Ap%C3%B3stol%2C%20Morales%20de%20Campos%2004.jpg||141.0|72|66|746|16|47811|http://www.wikidata.org/entity/Q71097|47096|||http://www.wikidata.org/entity/Q71097||Morales de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santiago%20Ap%C3%B3stol%2C%20Morales%20de%20Campos%2004.jpg|Morales de Campos|41.859722222|-5.171944444|Q1919453|Morales de Campos;47096;47811|Q1919453|2244.0
http://commons.wikimedia.org/wiki/Special:FilePath/Valladolid%20pe%C3%B1aflor%20hornija%20iglesia%20lou.jpg||330.0|170|127|839|66.43|47640|http://www.wikidata.org/entity/Q71097|47115|||http://www.wikidata.org/entity/Q71097||Peñaflor de Hornija|http://commons.wikimedia.org/wiki/Special:FilePath/Valladolid%20pe%C3%B1aflor%20hornija%20iglesia%20lou.jpg|Peñaflor de Hornija|41.711388888|-4.983888888|Q1919463|Peñaflor de Hornija;47115;47640|Q1919463|2637.0
http://commons.wikimedia.org/wiki/Special:FilePath/Fundaci%C3%B3n%20Joaqu%C3%ADn%20D%C3%ADaz%20-%20Vista%20-%20Melgar%20de%20Arriba%20%28Valladolid%29.jpg||153.0|82|65|784|35|47686|http://www.wikidata.org/entity/Q71097|47089|||http://www.wikidata.org/entity/Q71097||Melgar de Arriba|http://commons.wikimedia.org/wiki/Special:FilePath/Fundaci%C3%B3n%20Joaqu%C3%ADn%20D%C3%ADaz%20-%20Vista%20-%20Melgar%20de%20Arriba%20%28Valladolid%29.jpg|Melgar de Arriba|42.268055555|-5.0975|Q1919472|Melgar de Arriba;47089;47686|Q1919472|2687.0
http://commons.wikimedia.org/wiki/Special:FilePath/Cuadrilleros.jpg||174.0|102|89|784|32|47812|http://www.wikidata.org/entity/Q71097|47109|||http://www.wikidata.org/entity/Q71097||Palazuelo de Vedija|http://commons.wikimedia.org/wiki/Special:FilePath/Cuadrilleros.jpg|Palazuelo de Vedija|41.9296483|-5.1449792|Q1919479|Palazuelo de Vedija;47109;47812|Q1919479|2675.0
http://commons.wikimedia.org/wiki/Special:FilePath/Geria.jpg||512.0|242|267|719|18|47131|http://www.wikidata.org/entity/Q71097|47071|||http://www.wikidata.org/entity/Q71097||Geria|http://commons.wikimedia.org/wiki/Special:FilePath/Geria.jpg|Geria|41.578611111|-4.876388888|Q1919486|Geria;47071;47131|Q1919486|3814.0
http://commons.wikimedia.org/wiki/Special:FilePath/San%20Cebrian%20Mazote%20Ayuntamiento%20lou.jpg||122.0|82|53|760|35.43|47129|http://www.wikidata.org/entity/Q71097|47142|||http://www.wikidata.org/entity/Q71097||San Cebrián de Mazote|http://commons.wikimedia.org/wiki/Special:FilePath/San%20Cebrian%20Mazote%20Ayuntamiento%20lou.jpg|San Cebrián de Mazote|41.679948|-5.147852|Q1919492|San Cebrián de Mazote;47142;47129|Q1919492|7604.0
http://commons.wikimedia.org/wiki/Special:FilePath/Valdenebro%20de%20los%20Valles%20-%20Casa%20consistorial%2001.jpg||193.0|102|90|862|42|47816|http://www.wikidata.org/entity/Q71097|47181|||http://www.wikidata.org/entity/Q71097||Valdenebro de los Valles|http://commons.wikimedia.org/wiki/Special:FilePath/Valdenebro%20de%20los%20Valles%20-%20Casa%20consistorial%2001.jpg|Valdenebro de los Valles|41.855|-4.969444444|Q1919495|Valdenebro de los Valles;47181;47816|Q1919495|1864.0
http://commons.wikimedia.org/wiki/Special:FilePath/03a%20La%20Mudarra%20Iglesia%20parroquial%20ni.JPG||156.0|80|78|848|19|47630|http://www.wikidata.org/entity/Q71097|47099|||http://www.wikidata.org/entity/Q71097||La Mudarra|http://commons.wikimedia.org/wiki/Special:FilePath/03a%20La%20Mudarra%20Iglesia%20parroquial%20ni.JPG|La Mudarra|41.7793945|-4.9440331|Q1919502|La Mudarra;47099;47630|Q1919502|2809.0
http://commons.wikimedia.org/wiki/Special:FilePath/Melgar%20de%20Abajo%20%28a%C3%A9rea%29.jpg||120.0|61|51|801|23|47687|http://www.wikidata.org/entity/Q71097|47088|||http://www.wikidata.org/entity/Q71097||Melgar de Abajo|http://commons.wikimedia.org/wiki/Special:FilePath/Melgar%20de%20Abajo%20%28a%C3%A9rea%29.jpg|Melgar de Abajo|42.2432398|-5.1421583|Q1919509|Melgar de Abajo;47088;47687|Q1919509|1622.0
http://commons.wikimedia.org/wiki/Special:FilePath/Villaco20110907130410P1130141.jpg||75.0|51|25|793|15|47181|http://www.wikidata.org/entity/Q71097|47200|||http://www.wikidata.org/entity/Q71097||Villaco|http://commons.wikimedia.org/wiki/Special:FilePath/Villaco20110907130410P1130141.jpg|Villaco|41.738888888|-4.268888888|Q1919521|Villaco;47200;47181|Q1919521|1251.0
http://commons.wikimedia.org/wiki/Special:FilePath/Mucientes20100114001724SAM%202281.jpg||642.0|336|326|771|64|47194|http://www.wikidata.org/entity/Q71097|47098|||http://www.wikidata.org/entity/Q71097||Mucientes|http://commons.wikimedia.org/wiki/Special:FilePath/Mucientes20100114001724SAM%202281.jpg|Mucientes|41.743333333|-4.761944444|Q1919532|Mucientes;47098;47194|Q1919532|4078.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Cuenca%20de%20Campos.jpg||208.0|115|109|775|48|47650|http://www.wikidata.org/entity/Q71097|47058|||http://www.wikidata.org/entity/Q71097||Cuenca de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Cuenca%20de%20Campos.jpg|Cuenca de Campos|42.058333333|-5.055277777|Q1919543|Cuenca de Campos;47058;47650|Q1919543|3611.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20Santa%20Eufemia%20del%20Arroyo.jpg||71.0|42|33|710|24.78|47811|http://www.wikidata.org/entity/Q71097|47152|||http://www.wikidata.org/entity/Q71097||Santa Eufemia del Arroyo|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20Santa%20Eufemia%20del%20Arroyo.jpg|Santa Eufemia del Arroyo|41.894722222|-5.266666666|Q1919555|Santa Eufemia del Arroyo;47152;47811|Q1919555|1442.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Urones%20de%20Castroponce.jpg||108.0|64|46|750|18.61|47671|http://www.wikidata.org/entity/Q71097|47177|||http://www.wikidata.org/entity/Q71097||Urones de Castroponce|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Urones%20de%20Castroponce.jpg|Urones de Castroponce|42.098611111|-5.281666666|Q1919568|Urones de Castroponce;47177;47671|Q1919568|2203.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Tordehumos.jpg||406.0|224|193|734|61.28|47830|http://www.wikidata.org/entity/Q71097|47164|||http://www.wikidata.org/entity/Q71097|http://www.wikidata.org/entity/Q11703431|Tordehumos|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Tordehumos.jpg|Tordehumos|41.814722222|-5.161111111|Q1919577|Tordehumos;47164;47830|Q1919577|4058.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santa%20Mar%C3%ADa%2C%20Valverde%20de%20Campos.jpg||88.0|56|39|772|21.22|47690|http://www.wikidata.org/entity/Q71097|47185|||http://www.wikidata.org/entity/Q71097||Valverde de Campos|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santa%20Mar%C3%ADa%2C%20Valverde%20de%20Campos.jpg|Valverde de Campos|41.834722222|-5.036944444|Q1919588|Valverde de Campos;47185;47690|Q1919588|1763.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Saelices%20de%20Mayorga.jpg||113.0|70|43||16|47689|http://www.wikidata.org/entity/Q71097|47140|||http://www.wikidata.org/entity/Q71097||Saelices de Mayorga|http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Saelices%20de%20Mayorga.jpg|Saelices de Mayorga|42.211111111|-5.206666666|Q1919601|Saelices de Mayorga;47140;47689|Q1919601|1276.0
http://commons.wikimedia.org/wiki/Special:FilePath/Marazuela%2001.jpg||52.0|29|21|909|15.35|40133|http://www.wikidata.org/entity/Q55283|40118|Marazuela||http://www.wikidata.org/entity/Q55283||Marazuela|http://commons.wikimedia.org/wiki/Special:FilePath/Marazuela%2001.jpg|Marazuela|40.977777777|-4.365277777|Q1919615|Marazuela;40118;40133|Q1919615|1916.0
http://commons.wikimedia.org/wiki/Special:FilePath/Riofr%C3%ADo%20de%20Riaza%2C%20Segovia%2C%20Spain.jpg||34.0|26|19|1312|27|40515|http://www.wikidata.org/entity/Q55283|40172|||http://www.wikidata.org/entity/Q55283||Riofrío de Riaza|http://commons.wikimedia.org/wiki/Special:FilePath/Riofr%C3%ADo%20de%20Riaza%2C%20Segovia%2C%20Spain.jpg|Riofrío de Riaza|41.247222222|-3.450277777|Q1919627|Riofrío de Riaza;40172;40515|Q1919627|2936.0
http://commons.wikimedia.org/wiki/Special:FilePath/Puebla%20de%20Pedraza%2C%20entrada%20poblaci%C3%B3n%20desde%20SG-V-2311%2C%20norte.jpg||43.0|22|21|954|17.61|40184|http://www.wikidata.org/entity/Q55283|40163|||http://www.wikidata.org/entity/Q55283||Puebla de Pedraza|http://commons.wikimedia.org/wiki/Special:FilePath/Puebla%20de%20Pedraza%2C%20entrada%20poblaci%C3%B3n%20desde%20SG-V-2311%2C%20norte.jpg|Puebla de Pedraza|41.204444444|-3.913611111|Q1919639|Puebla de Pedraza;40163;40184|Q1919639|1130.0
http://commons.wikimedia.org/wiki/Special:FilePath/Image-Castillo%20de%20Portillo%202.jpg||2383.0|1270|1162|758|64.4|47160|http://www.wikidata.org/entity/Q71097|47122||portillano, portillana|http://www.wikidata.org/entity/Q71097||Portillo|http://commons.wikimedia.org/wiki/Special:FilePath/Image-Castillo%20de%20Portillo%202.jpg|Portillo|41.4787706|-4.5887736|Q1919648|Portillo;47122;47160|Q1919648|10965.0
http://commons.wikimedia.org/wiki/Special:FilePath/VistaIglesiaPelayosDelArroyo-rectangular.jpg||52.0|27|18|1143|12.44|40170|http://www.wikidata.org/entity/Q55283|40157|||http://www.wikidata.org/entity/Q55283||Pelayos del Arroyo|http://commons.wikimedia.org/wiki/Special:FilePath/VistaIglesiaPelayosDelArroyo-rectangular.jpg|Pelayos del Arroyo|41.051111111|-3.939444444|Q1919653|Pelayos del Arroyo;40157;40170|Q1919653|1568.0
http://commons.wikimedia.org/wiki/Special:FilePath/La%20Lastrilla.jpg||4186.0|1976|1915|1033|9|40196|http://www.wikidata.org/entity/Q55283|40112||lastrillano|http://www.wikidata.org/entity/Q55283||La Lastrilla|http://commons.wikimedia.org/wiki/Special:FilePath/La%20Lastrilla.jpg|La Lastrilla|40.968888888|-4.103333333|Q1919663|La Lastrilla;40112;40196|Q1919663|4728.0
http://commons.wikimedia.org/wiki/Special:FilePath/RODELGA.JPG||851.0|492|410|857|42.74|40250|http://www.wikidata.org/entity/Q55283|40134||piñoneros|http://www.wikidata.org/entity/Q55283||Mozoncillo|http://commons.wikimedia.org/wiki/Special:FilePath/RODELGA.JPG|Mozoncillo|41.147777777|-4.186111111|Q1919675|Mozoncillo;40134;40250|Q1919675|3699.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santo%20Domingo%20BIC%20RI-51-0009176.jpg||59.0|33|25|1079|27.64|40180|http://www.wikidata.org/entity/Q55283|40190|Santo Domingo de Pirón||http://www.wikidata.org/entity/Q55283||Santo Domingo de Pirón|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santo%20Domingo%20BIC%20RI-51-0009176.jpg|Santo Domingo de Pirón|41.041111111|-3.989444444|Q1919684|Santo Domingo de Pirón;40190;40180|Q1919684|2309.0
http://commons.wikimedia.org/wiki/Special:FilePath/Otero%20de%20Herreros%2C%20Plaza%20Mayor.jpg||957.0|486|473|1139|43.71|40422|http://www.wikidata.org/entity/Q55283|40152|||http://www.wikidata.org/entity/Q55283||Otero de Herreros|http://commons.wikimedia.org/wiki/Special:FilePath/Otero%20de%20Herreros%2C%20Plaza%20Mayor.jpg|Otero de Herreros|40.819722222|-4.209166666|Q1919693|Otero de Herreros;40152;40422|Q1919693|5614.0
http://commons.wikimedia.org/wiki/Special:FilePath/Hontanares%20de%20Eresma.jpg||1502.0|758|698|885|6|40490|http://www.wikidata.org/entity/Q55283|40101||Hontanariego, -a|http://www.wikidata.org/entity/Q55283||Hontanares de Eresma|http://commons.wikimedia.org/wiki/Special:FilePath/Hontanares%20de%20Eresma.jpg|Hontanares de Eresma|40.982777777|-4.203333333|Q1919704|Hontanares de Eresma;40101;40490|Q1919704|3039.0
http://commons.wikimedia.org/wiki/Special:FilePath/Membibre%20de%20la%20Hoz%2017.jpg||35.0|19|17|870|15.68|40234|http://www.wikidata.org/entity/Q55283|40127|||http://www.wikidata.org/entity/Q55283||Membibre de la Hoz|http://commons.wikimedia.org/wiki/Special:FilePath/Membibre%20de%20la%20Hoz%2017.jpg|Membibre de la Hoz|41.449722222|-4.095|Q1919709|Membibre de la Hoz;40127;40234|Q1919709|1636.0
http://commons.wikimedia.org/wiki/Special:FilePath/Poblaci%C3%B3n%20de%20Arroyo.jpg||56.0|32|28|850|23|34347|http://www.wikidata.org/entity/Q55269|34131|||http://www.wikidata.org/entity/Q55269||Población de Arroyo|http://commons.wikimedia.org/wiki/Special:FilePath/Poblaci%C3%B3n%20de%20Arroyo.jpg|Población de Arroyo|42.336388888|-4.873888888|Q1919717|Población de Arroyo;34131;34347|Q1919717|1355.0
http://commons.wikimedia.org/wiki/Special:FilePath/CorralDeAyll%C3%B3n20130117161325P1160943.jpg||71.0|45|32|1026|18|40529|http://www.wikidata.org/entity/Q55283|40061|Corral de Ayllón||http://www.wikidata.org/entity/Q55283||Corral de Ayllón|http://commons.wikimedia.org/wiki/Special:FilePath/CorralDeAyll%C3%B3n20130117161325P1160943.jpg|Corral de Ayllón|41.4|-3.45|Q1919723|Corral de Ayllón;40061;40529|Q1919723|1811.0
http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Encinas%20en%20Tierras%20de%20Sepulveda%20%2816035527498%29.jpg||40.0|22|22|1013|17.61|40531|http://www.wikidata.org/entity/Q55283|40071|||http://www.wikidata.org/entity/Q55283||Encinas|http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Encinas%20en%20Tierras%20de%20Sepulveda%20%2816035527498%29.jpg|Encinas|41.375555555|-3.667222222|Q1919734|Encinas;40071;40531|Q1919734|3662.0
http://commons.wikimedia.org/wiki/Special:FilePath/Plaza%20de%20Lastras%20del%20Pozo.jpg||55.0|34|30|969|32.51|40142|http://www.wikidata.org/entity/Q55283|40111|||http://www.wikidata.org/entity/Q55283||Lastras del Pozo|http://commons.wikimedia.org/wiki/Special:FilePath/Plaza%20de%20Lastras%20del%20Pozo.jpg|Lastras del Pozo|40.879166666|-4.345833333|Q1919746|Lastras del Pozo;40111;40142|Q1919746|1700.0
